-7.330943851484056,-7.512786686406563,-7.549089967396992,-7.620562830102227,-7.607025323423992,-7.6197380078859815,-7.639722531260835,-7.603623180501925,-7.641376288005805,-7.65240448978061,-7.660181448268727,-7.663320170821999,-7.656157442284202,-7.694685797297573,-7.692416044974969,-7.665594027866183,-7.674076929710056,-7.6842339939675295,-7.714998333070938,-7.7047315026228445,-7.714141940302267,-7.7101836155372885,,-7.7307691188119945,,-7.872783449347388,-7.8690370282143265,-7.8831424986356815,-7.848903277669397,-7.832323177274113,-8.943217152244543,-7.8495415380644165,-7.8123739734001285,-7.804272680952467,-7.838162680242941,-7.821766874925354,-7.811029026325072,-7.794948997373952,-7.785244932215814,-7.787070063765028,-7.808832492951398,-7.769372383861385,-7.772289174376854,-7.765290958933097,-7.765877018400678,-7.741073332938093,-7.741999937588671,-7.773041503205085,-7.736814448882999,-7.766037884522533,-7.758350584775987,-7.761585816141487,-7.779211855314891,-7.830138512462961,-7.791278016671065,-7.819319287469249,-7.829543800271965,-7.863948463317212,-7.828954866442681,-7.855035584549389,-7.862240068591038,-7.851410823194205,-7.867143033369622,-7.871795530321119,-7.90274322277326,-7.948778837875946,-7.962015344372423,-7.923586727991381,-7.958062903718451,-7.988224865776305
-7.330943851484056,-7.512786686406563,-7.549089967396992,-7.620562830102227,-7.607025323423992,-7.6197380078859815,-7.639722531260835,-7.603623180501925,-7.641376288005805,-7.65240448978061,-7.660181448268727,-7.663320170821999,-7.656157442284202,-7.694685797297573,-7.692416044974969,-7.665594027866183,-7.674076929710056,-7.6842339939675295,-7.714998333070938,-7.7047315026228445,-7.714141940302267,-7.7101836155372885,,-7.7307691188119945,,-7.872783449347388,-7.8690370282143265,-7.8831424986356815,-7.848903277669397,-7.832323177274113,-8.943217152244543,-7.8495415380644165,-7.8123739734001285,-7.804272680952467,-7.838162680242941,-7.821766874925354,-7.811029026325072,-7.794948997373952,-7.785244932215814,-7.787070063765028,-7.808832492951398,-7.769372383861385,-7.772289174376854,-7.765290958933097,-7.765877018400678,-7.741073332938093,-7.741999937588671,-7.773041503205085,-7.736814448882999,-7.766037884522533,-7.758350584775987,-7.761585816141487,-7.779211855314891,-7.830138512462961,-7.791278016671065,-7.819319287469249,-7.829543800271965,-7.863948463317212,-7.828954866442681,-7.855035584549389,-7.862240068591038,-7.851410823194205,-7.867143033369622,-7.871795530321119,-7.90274322277326,-7.948778837875946,-7.962015344372423,-7.923586727991381,-7.958062903718451,-7.988224865776305
-7.472852201102532,-7.684254577665683,-7.7099600212151875,-7.746503700019851,-7.755826885522006,-7.744132516701841,-7.777765852180113,-7.735002812516692,-7.765888806988456,-7.7471002675342415,-7.782956604711096,-7.777642304761216,-7.771179152399111,-7.775912695081917,-7.793141598694191,-7.805808986917777,-7.824006458490275,-7.821629618340179,-7.825353751474504,-7.84880442262006,-7.836400607482935,-7.859694104272265,-7.874279162074663,-7.873439943888215,-7.843941193891798,-7.840919773460876,-7.8393667811193986,-7.836974943997603,-7.858089324902191,-7.853558982688808,-7.844913979773638,-7.883193345971772,-7.892269321004475,-7.870951045145058,-7.889546028599964,-7.9079515134115255,-7.858938039450405,-7.869293356684217,-7.88891806651675,-7.89895688480521,-7.894021984194241,-7.889866372484083,-7.8881166049696905,-7.90730796376561,-7.860336601559026,-7.86505110301896,-7.870023203553991,-7.843757198557143,-7.877482071633003,-7.83813308061501,-7.837371169027484,-7.854613733425937,-7.837383746114183,-7.8507149936121765,-7.827323579107293,-7.84045033388611,-7.839009662159078,-7.842179536888323,-7.8348188590192684,-7.828779160606285,-7.849052062610601,-7.830260846188742,-7.807417213311139,-7.809751076912645,-7.81668244493848,-7.804456159912191,-7.808864621646756,-7.808178369659272,-7.807193593593881,-7.827790369808392
-7.385691962739001,-7.561251920908212,-7.653225251333442,-7.633964600112901,-7.641971197439942,-7.6388942863055,-7.642990944263443,-7.60945212093609,-7.648174599870261,-7.660485805417937,-7.633546546357555,-7.672420878788135,-7.66743413582576,-7.640752165357531,-7.689692015052253,-7.699708642495725,-7.702311630766809,-7.710008485581704,-7.7153697081968335,-7.714472134943987,-7.716390686803956,-7.749340526000673,,-7.748075891068421,-7.731700122520952,-7.727299870181817,-7.751017466160236,-7.743163416447595,-7.753767793380476,-7.739924845770194,-7.767127852104121,-7.773161354995304,-7.766519761544318,-7.7603000618303595,-7.780889870457534,-7.786435558728528,-7.773034308783373,-7.78043470640897,-7.803618989865199,-7.757692414226733,-7.758825245706657,-7.768191974366687,-7.763642483435884,-7.76193971327341,-7.7843871840296055,-7.737716042621674,-7.749827824833133,-7.7508193392875295,-7.759315481783872,-7.7245407174782255,-7.703157768772586,-7.741580884344893,-7.742308912749491,-7.740333714578452,-7.720880594298784,-7.732305119480398,-7.758907488787799,-7.713558244465759,-7.729672021428417,-7.710424774267447,-7.7303588319076155,-7.706123396927058,-7.711315935584722,-7.687403082630919,-7.716318593642624,-7.717567206427203,-7.709898669675366,-7.698598622284985,-7.686347836695831,-7.702273213486388
-7.061711802147041,-7.294198891067919,-7.3588786443807495,-7.35587179697247,-7.377332003686339,-7.371601561268362,-7.373688560813209,-7.360579062974079,-7.353276847346695,-7.3838266315240855,-7.379200444127813,-7.38249068306976,-7.3555796796636,-7.4129547660427475,-7.416358967578448,-7.376153600295484,-7.4148381285584914,-7.428094088810559,-7.432594167685403,-7.478346005349526,-7.45955713251642,-7.44959327997786,-7.459064894591846,-7.486134225932611,-7.427677324151373,-7.424554691757281,-7.478890091113576,-7.4747995419852495,-7.462210440140092,-7.44464762294653,-7.4619710192922835,-7.466565111865252,-7.450112396984968,-7.477567596460273,-7.508230566877616,-7.492937874391824,-7.468381847639721,-7.477329817057269,-7.46457121053361,-7.502747098046577,-7.4809485213519995,-7.485249915916873,-7.50717777747149,-7.4698607483334865,-7.475572250732448,-7.4629478082534915,-7.45550650539743,-7.454978947464273,-7.440939401929937,-7.454093833766613,-7.434943358415483,-7.436194350794726,-7.430003730889099,-7.442781879678942,-7.454777343763287,-7.440505435116509,-7.453062628760932,-7.431925462927886,-7.413523396626498,-7.441528044238698,-7.4331429917044725,-7.42093258741937,-7.428306622525723,-7.4181610544487135,-7.397474430236686,-7.413521126122058,-7.444107571308446,-7.424710483279812,-7.421642698814477,-7.421618144008147
-7.02375040812676,-7.211166254928626,-7.248978386306703,-7.289324617996661,-7.278495568199531,-7.290603155194503,-7.34841221785026,-7.279289568711124,-7.267783587631648,-7.284748915051468,-7.315453280478357,-7.295149258222134,-7.3207951912087585,-7.319430854158871,-7.344466010784361,-7.325197470840151,-7.3685270244432495,-7.38767035204046,-7.3402377758668225,-7.3301508458407465,-7.362989142617423,-7.4159123902748565,-7.388676156639734,-7.4203761328903495,-7.423648840163945,-7.381101373376348,-7.381860221850509,-7.410642867282538,-7.389046747713691,-7.378433472655814,-7.404788392611575,-7.395824660900963,-7.4234125594497,-7.391010214718675,-7.450796209890282,-7.410471213756687,-7.411295485612834,-7.427728840304941,-7.4177024434236944,-7.441182702540638,-7.416979772102547,-7.439519170961658,-7.408958867963557,-7.382823685078347,-7.381169766154141,-7.381586469948757,-7.405957597230753,-7.366197634680027,-7.363399393011299,-7.384450557463451,-7.356129230536359,-7.362189273318163,-7.378203844644672,-7.399258680157644,-7.3890396890304935,-7.392577353066479,-7.37815508602428,-7.34935872161052,-7.380955568315216,-7.3440403977643935,-7.372025956958125,-7.393650507335016,-7.377191517085258,-7.366882059942536,-7.352935401166803,-7.3228073033234455,-7.390323117825904,-7.362787037181002,-7.349692377043333,-7.373629702049706
-6.774632310733738,-6.996784687587782,-7.0224576459530255,-7.049371069756783,-7.044761880385375,-7.086677807499346,-7.056690447670338,-7.069698671484539,-7.014067782666203,-7.04743874530239,-7.093741476478347,-7.039853918901305,-7.120765405865735,-7.051567277591827,-7.0225959334934265,-7.104000017589929,-7.097387618423951,-7.117377392217012,-7.142772655948014,-7.114133156143318,-7.150785998224195,-7.140055495048249,,-7.121627309524193,-6.824054505452295,-7.174081943383816,-7.1708296095555255,-7.1320076093461084,-7.137605118730621,-7.160801885932516,-7.141779450978444,-7.2008451781829805,-7.1547261675450455,-7.143578221549738,-7.219609425833192,-7.160112527848295,-7.161201867472192,-7.20804657632102,-7.1911905057110435,-7.174908600681885,-7.157540329922876,-7.141240703851885,-7.18315421244907,-7.187354878790433,-7.209931238866529,-7.1400011675167265,-7.105911567311168,-7.150111975739854,-7.1429708216915095,-7.149427126051783,-7.1879878985987,-7.201468141011906,-7.120672036256873,-7.114757456156323,-7.16680534718829,-7.11340572621827,-7.13710004859324,-7.1929729401080245,-7.111431635862528,-7.182476924974966,-7.106986739755568,-7.145697242715738,-7.156291635594927,-7.076522406756592,-7.108068087571292,-7.140356526573455,-7.120671024775431,-7.1062489275373615,-7.101255497057565,-7.193277104813306
-6.730752499982349,-6.954732675889844,-6.99556348080332,-6.986713268025776,-7.0114147735926995,-7.037946573625197,-7.039184176642493,-6.991170504110117,-7.026020805084203,-6.98184313979635,-7.020397052990579,-7.073544948925009,-7.087489274647335,-7.032026057075392,-7.012227982594467,-7.071664061451239,-7.067693669381056,-7.072739125549205,-7.125930092941574,-7.129466832982803,-7.09023561340575,-7.106912087961166,-7.128331437954659,-7.089304085756795,-7.075685080136628,-7.085964190136586,-7.1628059293120705,-7.121536074492333,-7.1157061636843935,-7.113142140536414,-7.148911506737684,-7.1576465098874,-7.118307102802525,-7.113925639262533,-7.154822620691852,-7.136359825981412,-7.135373446729453,-7.169353313023235,-7.141949934858847,-7.129733948222103,-7.151721968428257,-7.128105326453883,-7.140873653438002,-7.15898943881252,-7.1250437287905495,-7.147972363969064,-7.12045813812775,-7.108557843341102,-7.100618046611232,-7.085050297880016,-7.128118345214482,-7.084215870893845,-7.045922882170791,-7.101075695663413,-7.098347719544163,-7.114249376382302,-7.1454931475485335,-7.131670054748963,-7.110021478661196,-7.089013429174615,-7.119080731414078,-7.111773790096829,-7.137264320623556,-7.095658071159416,-7.0663653540757485,-7.08034370172525,-7.057981452979055,-7.165200430468762,-7.080431968479899,-7.119491973380242
-6.703124980232533,-6.844060085412908,-6.902268774822521,-6.922337498003605,-6.919073898325218,-6.931643280154245,-6.96883584636425,-6.881689741679972,-6.8795366364987,-6.889076747935837,-6.919230795924438,-6.934653646333339,-6.985166170304921,-6.90873427557516,-6.946808623823824,-6.980273355897353,-6.962247133067566,-6.992222765988293,-6.991350783222891,-7.018482603228962,-7.066597068526288,-6.964313913084989,-7.016186310354222,-6.985513761855423,-6.99573292266234,-6.988094350572291,-7.0322722809315135,-7.016536201977379,-7.0061245051522905,-7.072578021692513,-7.0546920049417485,-7.043867938926375,-7.05548093227632,-7.0496066377536435,-7.040000087018129,-7.02690657144934,-7.045247528517823,-7.085267498900555,-7.032054403598074,-7.003322273738819,-7.025032310629915,-7.051432621672586,-7.056464395810047,-7.06759951509607,-6.969827099283755,-7.0057960817686915,-7.003629835475057,-7.01570104508939,-7.0157651713448494,-7.03426288350498,-6.9935336786044875,-7.0242933002817685,-6.974666355365773,-7.001608061661432,-6.998039330551667,-7.002580992059409,-7.010057300692094,-7.004683713458969,-7.013583161222221,-7.01937618280013,-7.012216147623942,-6.942490997525553,-6.9715904568634715,-6.953397692043316,-6.957970311937556,-6.993120418804897,-7.005301590885243,-6.924592549419239,-6.976348016810219,-6.954572297325305
-6.510150910100334,-6.825049850721705,-6.808058947358271,-6.779586349168094,-6.818074411488725,-6.743232162724427,-6.838502548064569,-6.839244193964085,-6.855617584529662,-6.825032531547075,-6.84314392362971,-6.906172638620603,-6.810364755173781,-6.866870053018738,-6.851098808118565,-6.854948334792233,-6.821204711563663,-6.870851629751127,-6.943994159482796,-6.899151882767326,-6.902983518176003,-6.879746796620991,-6.884323896670046,-6.870163833091708,-6.9153632019325775,-6.9095422500257575,-6.886577088624676,-6.8984958588509695,-6.87331538337706,-6.9340261651410025,-6.9279687964763905,-6.939131515094788,-6.919633532281067,-6.953831416277585,-6.9542242548378,-6.979634244558888,-6.99570276360066,-6.880116309460097,-6.967273775845508,-6.965641401467048,-6.960827890472978,-6.949507245371516,-6.880863755131653,-6.906273460495269,-6.915002848723222,-6.909239160222197,-6.926809214321165,-6.920794043367939,-6.935086820571808,-6.892996548837224,-6.8789052485196835,-6.886680917603466,-6.903784964948727,-6.887121594897492,-6.922854908664654,-6.93133487417922,-6.918268724273016,-6.93349836640707,-6.844256164926659,-6.882891980869749,-6.828359079414578,-6.918799622968433,-6.860646172810916,-6.8764554892023195,-6.908427624419524,-6.899928690863909,-6.873308103032566,-6.890890285010226,-6.8582662453592285,-6.860805839837382
-6.514544147274882,-6.704977743003636,-6.7824984315261485,-6.794298659072905,-6.751890256217649,-6.800886418249709,-6.783707603488555,-6.793312469922426,-6.7177700174687835,-6.791210425305777,-6.796591894373569,-6.776833419032501,-6.7804358248651315,-6.825911766532068,-6.8177835776462805,-6.853574753350143,-6.817714436753991,-6.811312500175983,-6.828393899010771,-6.899136181339367,-6.886763218964985,-6.844596005927101,-6.853784218936099,-6.86156140234414,-6.8703951283351845,-6.888206731140446,-6.832525317239958,-6.902944350856398,-6.8642026991567215,-6.847528904689623,-6.901253356578067,-6.926888309248838,-6.908749654415311,-6.893786309720432,-6.85155633459037,-6.926524251825702,-6.922625572271088,-6.951245170098858,-6.896561726913809,-6.955116631852878,-6.9328848897151705,-6.887980671838903,-6.878638122018456,-6.87787262935816,-6.937760611870666,-6.836035348468901,-6.843453141428549,-6.904179755508936,-6.856431620048726,-6.879903704589452,-6.873261817066135,-6.802863794905565,-6.875518839419735,-6.816031918255936,-6.8812081323999505,-6.899402102409681,-6.847606324550613,-6.830285882125952,-6.890688823018845,-6.821163533157215,-6.84244431982088,-6.873083563080281,-6.834453378687098,-6.791650108376271,-6.842777429124909,-6.849855197778353,-6.903669739965133,-6.929339249190196,-6.795133336381257,-6.835628114404223
-6.32337987623453,-6.617769942341305,-6.5920935444742135,-6.686852797385042,-6.681188844249011,-6.660519453734573,-6.719346031713803,-6.658902244952436,-6.710106169901366,-6.679480003810809,-6.716633577559165,-6.694847478936323,-6.7183221288365775,-6.680431058624585,-6.687259292289269,-6.7052752682896,-6.705777643901407,-6.711251627858518,-6.8063442041575275,-6.756871069610101,-6.70899766734888,-6.778235019299883,-6.653301644265749,-6.762686727210737,-6.781024734575926,-6.770113864123171,-6.749473744508591,-6.767113262566506,-6.761453659281797,-6.716501024272282,-6.737355688335428,-6.791579990376504,-6.820490692592659,-6.8125144922440395,-6.789562331971409,-6.770466516130682,-6.825176327312464,-6.844092037951847,-6.78062582720224,-6.7850805198588375,-6.814640203400776,-6.809526289874785,-6.762834596112358,-6.850958315301403,-6.803545610774805,-6.804442626161902,-6.790236959348118,-6.767658704202355,-6.763835440023003,-6.741464153524164,-6.708123490491983,-6.692801146246616,-6.765543355475198,-6.769140193588573,-8.770208985063258,-6.762196639933792,-6.746323681761746,-6.731089480915465,-6.738963066225728,-6.752680374768456,-6.725739291447484,-6.770223015000374,-6.737038994372606,-6.750941104980419,-6.7066036373636955,-6.730286169646207,-6.7154734124663555,-6.734972415371687,-6.727530845249249,-6.685101479062202
-6.402003197597917,-6.555827474124084,-6.606480140806416,-6.635208361723656,-6.6809630453903335,-6.634837488749385,-6.609281147510817,-6.608575061445685,-6.666797351658429,-6.651106462110677,-6.6576550297489865,-6.630926431225434,-6.676228134776813,-6.655591334217654,-6.673601908256009,-6.626334959675373,-6.724738605283927,-6.778486162772297,-6.7340329593221915,-6.769891761300643,-6.697734890335712,-6.715673099993639,,-6.7776564795080665,-6.737774624419602,-6.731369990197784,-6.764062760867452,-6.74875469596204,-6.731049316537225,-6.703067111238708,-6.749258107747483,-6.795591549565179,-6.7552173421405035,-6.754700982721512,-6.6906217152442675,-6.772972623746531,-6.698695698025197,-6.759950944022321,-6.734285024799844,-6.79471350321338,-6.745658914863318,-6.823047241468877,-6.810169500001143,-6.783817200185348,-6.787900027621544,-6.846545963302808,-6.776708920297837,-6.772634265317405,-6.732924518173149,-6.802439727700007,-6.727850059372285,-6.714366545096136,-6.802656547915519,-6.739940916738841,-6.756898138582351,-6.724509073075352,-6.79058268683614,-6.741465087337245,-6.705973495983137,-6.727116983729781,-6.708771643199726,-6.6923211038049235,-6.665139884555547,-6.745469742998243,-6.665957120034171,-6.678217611661191,-6.686769598503473,-6.722626226788843,-6.715366035560967,-6.662046702808771
-6.322849777037604,-6.528620625492104,-6.536558705406829,-6.6162471026565495,-6.580925471470653,-6.524637007923404,-6.6458832489061415,-6.595482453887565,-6.563082904614969,-6.587220236006823,-6.605004286130854,-6.625647373858673,-6.645314217098786,-6.6650201626953764,-6.631515626554167,-6.6840484226429355,-6.687264484386465,-6.623843061430285,-6.6462133776993095,-6.643669371940133,-6.693636428209891,-6.723028526121003,-6.729036952779986,-6.705121800769575,-6.715107528916418,-6.708034853138555,-6.677778646502751,-6.731898731176055,-6.682976460689379,-6.676602900311536,-6.767630384607114,-6.746038691451769,-6.75033769516148,-6.681654204896734,-6.721799097292598,-6.800584194605003,-6.669448116444289,-6.7599262283741615,-6.780830695106738,-6.770876159544309,-6.779950174164231,-6.77483678138117,-6.76254614590434,-6.801715517067153,-6.699326651691617,-6.786682025409391,-6.696266605748652,-6.66486526443367,-6.797632120717228,-6.72144587828821,-6.759954132153004,-6.681050581719605,-6.678874646241705,-6.722144694198164,-6.655770923517123,-6.7020083288119645,-6.6948576935149635,-6.603329043841173,-6.6623214358275105,-6.683905120719652,-6.672895216770007,-6.695146756977638,-6.713698436504799,-6.609065240112233,-6.6576878793038405,-6.660971969537349,-6.715004924846304,-6.614777098671293,-6.691216295360456,-6.6463778660174135
-6.270473260947672,-6.46383997518797,-6.437178468281996,-6.501518553996438,-6.54662520716348,-6.581732844529295,-6.529528036317899,-6.4632076038459125,-6.499958818028913,-6.60736057569552,-6.577592376377627,-6.532555872614219,-6.522045940550756,-6.550632334789159,-6.5222500353343,-6.572121280060969,-6.607493279155175,-6.484383960901331,-6.546163242974834,-6.621883652010558,-6.634730346758562,-6.701774062569756,-6.645809290200767,-6.637579573772987,-6.6418221373676065,-6.5504794653945435,-6.656486440942401,-6.616467785531773,-6.680120776616301,-6.57018173905934,-6.574082726782802,-6.616581293287627,-6.677691620632597,-6.563128552489516,-6.660603659221227,-6.686085967905759,-6.636969565388821,-6.658631346133373,-6.644708046236358,-6.664103797513992,-6.6670807162948895,-6.6750988434756025,-6.683351014751084,-6.719074824989483,-6.677114337120989,-6.733106866130473,-6.643332936198908,-6.576463777978435,-6.67095539523986,-6.5948203533573775,-6.614517639299859,-6.617726747125829,-6.633245447055414,-6.59371420504354,-6.64620702195501,-6.643839317888069,-6.61776154841347,-6.6822475448481296,-6.561477171107305,-6.5580320298687464,-6.723411489285294,-6.5652153066839025,-6.6198551562571675,-6.568578435046474,-6.5993496738708854,-6.660538042446933,-6.6118445613341414,-6.578872285611386,-6.600916722109906,-6.57254192103009
